# exported by fityk 0.8.7
#15-X:x	15-X:y	15-X:s	15-X:F(x)	15-X:%_3(x)	15-X:%_4(x)	15-X:a
13.62	2	1.41421	2.58517e-100	1.65635e-105	2.58515e-100	1
13.64	4	2	3.51396e-101	2.80081e-106	3.51393e-101	1
13.65	4	2	1.29146e-101	1.149e-106	1.29145e-101	1
13.67	7	2.64575	1.73345e-102	1.92461e-107	1.73343e-102	1
13.69	4	2	2.30721e-103	3.2035e-108	2.30717e-103	1
13.7	2	1.41421	8.39082e-104	1.30388e-108	8.39069e-104	1
13.72	3	1.73205	1.10281e-104	2.14986e-109	1.10279e-104	1
13.73	6	2.44949	3.98548e-105	8.70905e-110	3.98539e-105	1
13.75	7	2.64575	5.17248e-106	1.42244e-110	5.17234e-106	1
13.77	7	2.64575	6.6568e-107	2.30866e-111	6.65657e-107	1
13.78	1	1	2.38056e-107	9.27887e-112	2.38047e-107	1
13.8	4	2	3.02529e-108	1.4918e-112	3.02514e-108	1
13.81	4	2	1.07508e-108	5.9675e-113	1.07502e-108	1
13.83	1	1	1.34913e-109	9.50385e-114	1.34903e-109	1
13.84	7	2.64575	4.76418e-110	3.78378e-114	4.7638e-110	1
13.86	2	1.41421	5.90368e-111	5.96931e-115	5.90308e-111	1
13.88	4	2	7.25448e-112	9.35801e-116	7.25355e-112	1
13.89	3	1.73205	2.53501e-112	3.69646e-116	2.53464e-112	1
13.91	6	2.44949	3.07602e-113	5.74032e-117	3.07545e-113	1
13.92	5	2.23607	1.06814e-113	2.25675e-117	1.06791e-113	1
13.94	3	1.73205	1.27987e-114	3.47157e-118	1.27952e-114	1
13.96	2	1.41421	1.52076e-115	5.30674e-119	1.52022e-115	1
13.97	6	2.44949	5.22564e-116	2.06991e-119	5.22357e-116	1
13.99	8	2.82843	6.13155e-117	3.13433e-120	6.12842e-117	1
14	3	1.73205	2.09373e-117	1.21679e-120	2.09252e-117	1
14.02	6	2.44949	2.42603e-118	1.82515e-121	2.42421e-118	1
14.03	0	1	8.23232e-119	7.05203e-122	8.22527e-119	1
14.05	3	1.73205	9.42009e-120	1.04783e-122	9.40961e-120	1
14.07	1	1	1.06898e-120	1.54713e-123	1.06743e-120	1
14.08	2	1.41421	3.58982e-121	5.93085e-124	3.58389e-121	1
14.1	8	2.82843	4.02329e-122	8.6745e-125	4.01462e-122	1
14.11	3	1.73205	1.34274e-122	3.30964e-125	1.33943e-122	1
14.13	3	1.73205	1.48639e-123	4.79512e-126	1.48159e-123	1
14.15	2	1.41421	1.63202e-124	6.90365e-127	1.62512e-124	1
14.16	1	1	5.39143e-125	2.61331e-127	5.36529e-125	1
14.18	2	1.41421	5.84854e-126	3.72702e-128	5.81127e-126	1
14.19	5	2.23607	1.92055e-126	1.40417e-128	1.90651e-126	1
14.21	4	2	2.05893e-127	1.98372e-129	2.0391e-127	1
14.22	0	1	6.72201e-128	7.43849e-130	6.64763e-128	1
14.24	3	1.73205	7.12487e-129	1.04097e-130	7.02077e-129	1
14.26	3	1.73205	7.49752e-130	1.44761e-131	7.35276e-130	1
14.27	1	1	2.42585e-130	5.38556e-132	2.37199e-130	1
14.29	4	2	2.5272e-131	7.41883e-133	2.45301e-131	1
14.3	5	2.23607	8.13832e-132	2.74701e-133	7.86362e-132	1
14.32	1	1	8.40509e-133	3.74849e-134	8.03024e-133	1
14.34	4	2	8.64001e-134	5.08291e-135	8.13172e-134	1
14.35	3	1.73205	2.76625e-134	1.8673e-135	2.57952e-134	1
14.37	2	1.41421	2.83019e-135	2.5082e-136	2.57937e-135	1
14.38	2	1.41421	9.04783e-136	9.17082e-137	8.13075e-136	1
14.4	4	2	9.24858e-137	1.22024e-137	8.02833e-137	1
14.41	3	1.73205	2.95885e-137	4.44057e-138	2.5148e-137	1
14.43	1	1	3.03727e-138	5.85287e-139	2.45199e-138	1
14.45	4	2	3.1373e-139	7.66584e-140	2.37072e-139	1
14.46	2	1.41421	1.01161e-139	2.76776e-140	7.34838e-140	1
14.48	2	1.41421	1.06067e-140	3.59095e-141	7.01575e-141	1
14.49	3	1.73205	3.45135e-141	1.2904e-141	2.16096e-141	1
14.51	0	1	3.6957e-142	1.65843e-142	2.03727e-142	1
14.53	1	1	4.0226e-143	2.11802e-143	1.90458e-143	1
14.54	2	1.41421	1.33563e-143	7.55126e-144	5.80504e-144	1
14.56	2	1.41421	1.4912e-144	9.5531e-145	5.3589e-145	1
14.57	3	1.73205	5.01293e-145	3.38984e-145	1.62309e-145	1
14.59	5	2.23607	5.72767e-146	4.24811e-146	1.47956e-146	1
14.6	3	1.73205	1.9456e-146	1.50029e-146	4.45306e-147	1
14.62	0	1	2.26328e-147	1.86244e-147	4.0084e-148	1
14.64	2	1.41421	2.65527e-148	2.29748e-148	3.57791e-149	1
14.65	2	1.41421	9.11581e-149	8.05022e-149	1.06559e-149	1
14.67	2	1.41421	1.07763e-149	9.83709e-150	9.39224e-151	1
14.68	1	1	3.70856e-150	3.43059e-150	2.77964e-151	1
14.7	1	1	4.39452e-151	4.15259e-151	2.4193e-152	1
14.71	1	1	1.51249e-151	1.44134e-151	7.11491e-153	1
14.73	5	2.23607	1.7894e-152	1.72826e-152	6.11492e-154	1
14.75	2	1.41421	2.11137e-153	2.05925e-153	5.21145e-155	1
14.76	4	2	7.24309e-154	7.09143e-154	1.5166e-155	1
14.78	3	1.73205	8.49766e-155	8.37003e-155	1.27632e-156	1
14.79	4	2	2.90568e-155	2.86877e-155	3.69092e-157	1
14.81	1	1	3.38481e-156	3.35413e-156	3.06721e-158	1
14.83	2	1.41421	3.92223e-157	3.89695e-157	2.52755e-159	1
14.84	2	1.41421	1.3324e-157	1.32517e-157	7.23282e-160	1
14.86	3	1.73205	1.53101e-158	1.52513e-158	5.88551e-161	1
14.87	2	1.41421	5.17849e-159	5.16176e-159	1.6736e-161	1
14.89	2	1.41421	5.89815e-160	5.88471e-160	1.34478e-162	1
14.9	1	1	1.98606e-160	1.98226e-160	3.79995e-163	1
14.92	1	1	2.24163e-161	2.23862e-161	3.01506e-164	1
14.94	1	1	2.5146e-162	2.51223e-162	2.37225e-165	1
14.95	2	1.41421	8.40261e-163	8.39597e-163	6.6332e-166	1
14.97	1	1	9.33858e-164	9.33343e-164	5.15357e-167	1
14.98	2	1.41421	3.10599e-164	3.10455e-164	1.43196e-167	1
15	1	1	3.4198e-165	3.4187e-165	1.09859e-168	1
15.02	1	1	3.74179e-166	3.74096e-166	8.35775e-170	1
15.03	3	1.73205	1.2348e-166	1.23457e-166	2.29798e-170	1
15.05	2	1.41421	1.3384e-167	1.33823e-167	1.72631e-171	1
15.06	1	1	4.39598e-168	4.39551e-168	4.71667e-172	1
15.08	3	1.73205	4.72004e-169	4.71969e-169	3.49889e-173	1
15.09	4	2	1.543e-169	1.5429e-169	9.49963e-174	1
15.11	4	2	1.64117e-170	1.6411e-170	6.95859e-175	1
15.13	5	2.23607	1.73461e-171	1.73456e-171	5.05455e-176	1
15.14	1	1	5.62603e-172	5.62589e-172	1.35798e-176	1
15.16	0	1	5.89041e-173	5.89032e-173	9.74037e-178	1
15.17	4	2	1.90148e-173	1.90145e-173	2.60044e-178	1
15.19	3	1.73205	1.97209e-174	1.97208e-174	1.84183e-179	1
15.21	2	1.41421	2.03248e-175	2.03246e-175	1.2936e-180	1
15.22	5	2.23607	6.5095e-176	6.50947e-176	3.41746e-181	1
15.24	2	1.41421	6.64565e-177	6.64563e-177	2.37014e-182	1
15.25	4	2	2.11839e-177	2.11838e-177	6.22213e-183	1
15.27	4	2	2.14233e-178	2.14233e-178	4.26118e-184	1
15.28	3	1.73205	6.79672e-179	6.79671e-179	1.11162e-184	1
15.3	7	2.64575	6.80882e-180	6.80882e-180	7.51738e-186	1
15.32	2	1.41421	6.77806e-181	6.77805e-181	5.04109e-187	1
15.33	1	1	2.13351e-181	2.13351e-181	1.30132e-187	1
15.35	2	1.41421	2.10387e-182	2.10387e-182	8.61714e-189	1
15.36	5	2.23607	6.59105e-183	6.59104e-183	2.21046e-189	1
15.38	3	1.73205	6.43828e-184	6.43828e-184	1.44538e-190	1
15.4	3	1.73205	6.24952e-185	6.24952e-185	9.37192e-192	1
15.41	4	2	1.94248e-185	1.94248e-185	2.37893e-192	1
15.43	2	1.41421	1.86778e-186	1.86778e-186	1.52317e-193	1
15.44	3	1.73205	5.77805e-187	5.77805e-187	3.84204e-194	1
15.46	2	1.41421	5.50352e-188	5.50352e-188	2.42912e-195	1
15.47	4	2	1.6945e-188	1.6945e-188	6.08869e-196	1
15.49	6	2.44949	1.59879e-189	1.59879e-189	3.8013e-197	1
15.51	3	1.73205	1.499e-190	1.499e-190	2.35335e-198	1
15.52	4	2	4.57911e-191	4.57911e-191	5.83707e-199	1
15.54	2	1.41421	4.25287e-192	4.25287e-192	3.56837e-200	1
15.55	2	1.41421	1.29302e-192	1.29302e-192	8.79505e-201	1
15.57	3	1.73205	1.18959e-193	1.18959e-193	5.30927e-202	1
15.59	7	2.64575	1.08756e-194	1.08756e-194	3.17817e-203	1
15.6	4	2	3.28059e-195	3.28059e-195	7.75139e-204	1
15.62	1	1	2.97096e-196	2.97096e-196	4.58188e-205	1
15.63	3	1.73205	8.91953e-197	8.91953e-197	1.11047e-205	1
15.65	4	2	8.00162e-198	8.00162e-198	6.48171e-207	1
15.66	3	1.73205	2.39094e-198	2.39094e-198	1.56103e-207	1
15.68	3	1.73205	2.12469e-199	2.12469e-199	8.9974e-209	1
15.7	1	1	1.87622e-200	1.87622e-200	5.14244e-210	1
15.71	6	2.44949	5.56224e-201	5.56224e-201	1.22553e-210	1
15.73	2	1.41421	4.86552e-202	4.86552e-202	6.91668e-212	1
15.74	3	1.73205	1.43563e-202	1.43563e-202	1.638e-212	1
15.76	4	2	1.24397e-203	1.24397e-203	9.12866e-214	1
15.77	3	1.73205	3.65316e-204	3.65316e-204	2.14824e-214	1
15.79	2	1.41421	3.13567e-205	3.13567e-205	1.18222e-215	1
15.81	4	2	2.67456e-206	2.67456e-206	6.45146e-217	1
15.82	6	2.44949	7.79266e-207	7.79266e-207	1.50234e-217	1
15.84	2	1.41421	6.58414e-208	6.58414e-208	8.09561e-219	1
15.85	2	1.41421	1.90932e-208	1.90932e-208	1.87336e-219	1
15.87	3	1.73205	1.59802e-209	1.59802e-209	9.96832e-221	1
15.89	4	2	1.32907e-210	1.32907e-210	5.25982e-222	1
15.9	3	1.73205	3.82386e-211	3.82386e-211	1.20441e-222	1
15.92	3	1.73205	3.15035e-212	3.15035e-212	6.27545e-224	1
15.93	5	2.23607	9.02109e-213	9.02109e-213	1.42794e-224	1
15.95	1	1	7.36218e-214	7.36218e-214	7.34682e-226	1
15.96	4	2	2.09823e-214	2.09823e-214	1.66121e-226	1
15.98	4	2	1.69625e-215	1.69625e-215	8.43985e-228	1
16	5	2.23607	1.36267e-216	1.36267e-216	4.25199e-229	1
16.01	1	1	3.85312e-217	3.85312e-217	9.51374e-230	1
16.03	2	1.41421	3.06621e-218	3.06621e-218	4.73292e-231	1
16.04	2	1.41421	8.6292e-219	8.6292e-219	1.05232e-231	1
16.06	2	1.41421	6.80224e-220	6.80224e-220	5.16948e-233	1
16.08	2	1.41421	5.32836e-221	5.32836e-221	2.51821e-234	1
16.09	2	1.41421	1.48778e-221	1.48778e-221	5.54046e-235	1
16.11	1	1	1.15444e-222	1.15444e-222	2.66509e-236	1
16.12	3	1.73205	3.20819e-223	3.20819e-223	5.82673e-237	1
16.14	2	1.41421	2.46595e-224	2.46595e-224	2.76765e-238	1
16.15	5	2.23607	6.82055e-225	6.82055e-225	6.01292e-239	1
16.17	3	1.73205	5.1932e-226	5.1932e-226	2.82028e-240	1
16.19	2	1.41421	3.92926e-227	3.92926e-227	1.31174e-241	1
16.2	3	1.73205	1.07826e-227	1.07826e-227	2.82003e-242	1
16.22	2	1.41421	8.08145e-229	8.08145e-229	1.29518e-243	1
16.23	4	2	2.20722e-229	2.20722e-229	2.76692e-244	1
16.25	0	1	1.63872e-230	1.63872e-230	1.25485e-245	1
16.27	2	1.41421	1.20899e-231	1.20899e-231	5.64332e-247	1
16.28	1	1	3.27609e-232	3.27609e-232	1.19299e-247	1
16.3	2	1.41421	2.39423e-233	2.39423e-233	5.29784e-249	1
16.31	1	1	6.4572e-234	6.4572e-234	1.11291e-249	1
16.33	5	2.23607	4.67461e-235	4.67461e-235	4.88027e-251	1
16.34	1	1	1.25478e-235	1.25478e-235	1.01875e-251	1
16.36	1	1	8.99833e-237	8.99833e-237	4.41134e-253	1
16.38	6	2.44949	6.41232e-238	6.41232e-238	1.89418e-254	1
16.39	1	1	1.70771e-238	1.70771e-238	3.9127e-255	1
16.41	3	1.73205	1.20548e-239	1.20548e-239	1.65901e-256	1
16.42	2	1.41421	3.19525e-240	3.19525e-240	3.40537e-257	1
16.44	6	2.44949	2.23429e-241	2.23429e-241	1.42579e-258	1
16.46	1	1	1.55252e-242	1.55252e-242	5.91965e-260	1
16.47	2	1.41421	4.08279e-243	4.08279e-243	1.20239e-260	1
16.49	2	1.41421	2.81025e-244	2.81025e-244	4.92953e-262	1
16.5	1	1	7.35548e-245	7.35548e-245	9.94983e-263	1
16.52	0	1	5.01522e-246	5.01522e-246	4.02806e-264	1
16.53	2	1.41421	1.30648e-246	1.30648e-246	8.07917e-265	1
16.55	5	2.23607	8.82413e-248	8.82413e-248	3.22974e-266	1
16.57	2	1.41421	5.92246e-249	5.92246e-249	1.28031e-267	1
16.58	4	2	1.5307e-249	1.5307e-249	2.54109e-268	1
16.6	2	1.41421	1.01768e-250	1.01768e-250	9.94691e-270	1
16.61	4	2	2.61785e-251	2.61785e-251	1.96179e-270	1
16.63	2	1.41421	1.72408e-252	1.72408e-252	7.58301e-272	1
16.65	3	1.73205	1.12832e-253	1.12832e-253	2.90655e-273	1
16.66	1	1	2.87966e-254	2.87966e-254	5.67252e-274	1
16.68	3	1.73205	1.86684e-255	1.86684e-255	2.147e-275	1
16.69	1	1	4.742e-256	4.742e-256	4.16381e-276	1
16.71	3	1.73205	3.04521e-257	3.04521e-257	1.55621e-277	1
16.72	0	1	7.6987e-258	7.6987e-258	2.99907e-278	1
16.74	4	2	4.89739e-259	4.89739e-259	1.10684e-279	1
16.76	4	2	3.0958e-260	3.0958e-260	4.0507e-281	1
16.77	1	1	7.76513e-261	7.76513e-261	7.72471e-282	1
16.79	5	2.23607	4.86237e-262	4.86237e-262	2.79156e-283	1
16.8	5	2.23607	1.21386e-262	1.21386e-262	5.29006e-284	1
16.82	3	1.73205	7.52939e-264	7.52939e-264	1.88776e-285	1
16.83	2	1.41421	1.8708e-264	1.8708e-264	3.55483e-286	1
16.85	5	2.23607	1.1495e-265	1.1495e-265	1.25264e-287	1
16.87	2	1.41421	7.0186e-267	7.0186e-267	4.37703e-289	1
16.88	4	2	1.73019e-267	1.73019e-267	8.15617e-290	1
16.9	3	1.73205	1.04647e-268	1.04647e-268	2.81423e-291	1
16.91	2	1.41421	2.56754e-269	2.56754e-269	5.21108e-292	1
16.93	3	1.73205	1.5383e-270	1.5383e-270	1.77551e-293	1
16.95	1	1	9.15852e-272	9.15852e-272	5.99879e-295	1
16.96	2	1.41421	2.22941e-272	2.22941e-272	1.09917e-295	1
16.98	2	1.41421	1.31482e-273	1.31482e-273	3.66714e-297	1
16.99	4	2	3.1855e-274	3.1855e-274	6.6771e-298	1
17.01	2	1.41421	1.86099e-275	1.86099e-275	2.19974e-299	1
17.02	5	2.23607	4.48746e-276	4.48746e-276	3.98009e-300	1
17.04	3	1.73205	2.59692e-277	2.59692e-277	1.29478e-301	1
17.06	3	1.73205	1.49341e-278	1.49341e-278	4.17682e-303	1
17.07	0	1	3.57281e-279	3.57281e-279	7.47827e-304	1
17.09	2	1.41421	2.03526e-280	2.03526e-280	2.38217e-305	1
17.1	3	1.73205	4.84616e-281	4.84616e-281	4.23826e-306	1
17.12	4	2	2.73463e-282	2.73463e-282	1.33315e-307	1
17.14	1	1	1.53342e-283	1.53342e-283	4.15832e-309	1
17.15	2	1.41421	3.62256e-284	3.62256e-284	7.32095e-310	1
17.17	2	1.41421	2.01219e-285	2.01219e-285	2.25489e-311	1
17.18	3	1.73205	4.73116e-286	4.73116e-286	3.9449e-312	1
17.2	2	1.41421	2.60323e-287	2.60323e-287	1.19982e-313	1
17.21	0	1	6.09196e-288	6.09196e-288	2.08586e-314	1
17.23	2	1.41421	3.32041e-289	3.32041e-289	6.26446e-316	1
17.25	2	1.41421	1.79841e-290	1.79841e-290	1.86554e-317	1
17.26	0	1	4.17551e-291	4.17551e-291	3.20818e-318	1
17.28	3	1.73205	2.24025e-292	2.24025e-292	9.22766e-320	1
17.29	2	1.41421	5.17682e-293	5.17682e-293	1.53803e-320	1
17.31	3	1.73205	2.75132e-294	2.75132e-294	0	1
17.33	3	1.73205	1.45305e-295	1.45305e-295	0	1
17.34	5	2.23607	3.33137e-296	3.33137e-296	0	1
17.36	3	1.73205	1.74282e-297	1.74282e-297	0	1
17.37	3	1.73205	3.97687e-298	3.97687e-298	0	1
17.39	3	1.73205	2.06093e-299	2.06093e-299	0	1
17.4	3	1.73205	4.68054e-300	4.68054e-300	0	1
17.42	0	1	2.40275e-301	2.40275e-301	0	1
17.44	2	1.41421	1.22569e-302	1.22569e-302	0	1
17.45	1	1	2.76179e-303	2.76179e-303	0	1
17.47	0	1	1.39558e-304	1.39558e-304	0	1
17.48	2	1.41421	3.12976e-305	3.12976e-305	0	1
17.5	3	1.73205	1.56663e-306	1.56663e-306	0	1
17.52	0	1	7.7926e-308	7.7926e-308	0	1
17.53	3	1.73205	1.73386e-308	1.73386e-308	0	1
17.55	2	1.41421	8.5432e-310	8.5432e-310	0	1
17.56	1	1	1.8919e-310	1.8919e-310	0	1
17.58	2	1.41421	9.23413e-312	9.23413e-312	0	1
17.59	1	1	2.03525e-312	2.03525e-312	0	1
17.61	3	1.73205	9.84028e-314	9.84028e-314	0	1
17.63	1	1	4.72778e-315	4.72778e-315	0	1
17.64	2	1.41421	1.03385e-315	1.03385e-315	0	1
17.66	1	1	4.91956e-317	4.91956e-317	0	1
17.67	0	1	1.07054e-317	1.07054e-317	0	1
17.69	0	1	4.91768e-319	4.91768e-319	0	1
17.71	1	1	1.89128e-320	1.89128e-320	0	1
17.72	4	2	0	0	0	1
17.74	0	1	0	0	0	1
17.75	1	1	0	0	0	1
17.77	1	1	0	0	0	1
17.78	2	1.41421	0	0	0	1
17.8	5	2.23607	0	0	0	1
17.82	5	2.23607	0	0	0	1
17.83	1	1	0	0	0	1
17.85	0	1	0	0	0	1
17.86	1	1	0	0	0	1
17.88	0	1	0	0	0	1
17.89	1	1	0	0	0	1
17.91	0	1	0	0	0	1
17.93	2	1.41421	0	0	0	1
17.94	2	1.41421	0	0	0	1
17.96	1	1	0	0	0	1
17.97	1	1	0	0	0	1
17.99	1	1	0	0	0	1
18.01	0	1	0	0	0	1
18.02	2	1.41421	0	0	0	1
18.04	0	1	0	0	0	1
18.05	4	2	0	0	0	1
18.07	2	1.41421	0	0	0	1
18.08	1	1	0	0	0	1
18.1	1	1	0	0	0	1
18.12	1	1	0	0	0	1
18.13	1	1	0	0	0	1
18.15	2	1.41421	0	0	0	1
18.16	1	1	0	0	0	1
18.18	1	1	0	0	0	1
18.2	2	1.41421	0	0	0	1
18.21	1	1	0	0	0	1
18.23	0	1	0	0	0	1
18.24	0	1	0	0	0	1
18.26	0	1	0	0	0	1
18.27	1	1	0	0	0	1
18.29	3	1.73205	0	0	0	1
18.31	0	1	0	0	0	1
18.32	2	1.41421	0	0	0	1
18.34	3	1.73205	0	0	0	1
18.35	1	1	0	0	0	1
18.37	2	1.41421	0	0	0	1
18.39	0	1	0	0	0	1
18.4	1	1	0	0	0	1
18.42	0	1	0	0	0	1
18.43	2	1.41421	0	0	0	1
18.45	1	1	0	0	0	1
18.46	1	1	0	0	0	1
18.48	1	1	0	0	0	1
18.5	0	1	0	0	0	1
18.51	2	1.41421	0	0	0	1
18.53	2	1.41421	0	0	0	1
18.54	1	1	0	0	0	1
18.56	2	1.41421	0	0	0	1
18.58	1	1	0	0	0	1
18.59	0	1	0	0	0	1
18.61	1	1	0	0	0	1
18.62	0	1	0	0	0	1
18.64	3	1.73205	0	0	0	1
18.65	3	1.73205	0	0	0	1
18.67	0	1	0	0	0	1
18.69	3	1.73205	0	0	0	1
18.7	2	1.41421	0	0	0	1
18.72	1	1	0	0	0	1
18.73	0	1	0	0	0	1
18.75	0	1	0	0	0	1
18.77	1	1	0	0	0	1
18.78	1	1	0	0	0	1
18.8	2	1.41421	0	0	0	1
18.81	2	1.41421	0	0	0	1
18.83	2	1.41421	0	0	0	1
18.84	1	1	0	0	0	1
18.86	1	1	0	0	0	1
18.88	1	1	0	0	0	1
18.89	2	1.41421	0	0	0	1
18.91	3	1.73205	0	0	0	1
18.92	2	1.41421	0	0	0	1
18.94	2	1.41421	0	0	0	1
18.95	2	1.41421	0	0	0	1
18.97	0	1	0	0	0	1
18.99	0	1	0	0	0	1
19	0	1	0	0	0	1
19.02	2	1.41421	0	0	0	1
19.03	3	1.73205	0	0	0	1
19.05	1	1	0	0	0	1
19.07	1	1	0	0	0	1
19.08	4	2	0	0	0	1
19.1	3	1.73205	0	0	0	1
19.11	1	1	0	0	0	1
19.13	1	1	0	0	0	1
19.14	1	1	0	0	0	1
19.16	1	1	0	0	0	1
19.18	0	1	0	0	0	1
19.19	1	1	0	0	0	1
19.21	1	1	0	0	0	1
19.22	3	1.73205	0	0	0	1
19.24	5	2.23607	0	0	0	1
19.26	1	1	0	0	0	1
19.27	2	1.41421	0	0	0	1
19.29	0	1	0	0	0	1
19.3	1	1	0	0	0	1
19.32	1	1	0	0	0	1
19.33	4	2	0	0	0	1
19.35	2	1.41421	0	0	0	1
19.37	1	1	0	0	0	1
19.38	1	1	0	0	0	1
19.4	1	1	0	0	0	1
19.41	3	1.73205	0	0	0	1
19.43	1	1	0	0	0	1
19.45	0	1	0	0	0	1
19.46	1	1	0	0	0	1
19.48	1	1	0	0	0	1
19.49	2	1.41421	0	0	0	1
19.51	0	1	0	0	0	1
19.52	4	2	0	0	0	1
19.54	2	1.41421	0	0	0	1
19.56	0	1	0	0	0	1
19.57	1	1	0	0	0	1
19.59	0	1	0	0	0	1
19.6	0	1	0	0	0	1
19.62	1	1	0	0	0	1
19.64	2	1.41421	0	0	0	1
19.65	1	1	0	0	0	1
19.67	1	1	0	0	0	1
19.68	0	1	0	0	0	1
19.7	1	1	0	0	0	1
19.71	2	1.41421	0	0	0	1
19.73	1	1	0	0	0	1
19.75	3	1.73205	0	0	0	1
19.76	6	2.44949	0	0	0	1
19.78	1	1	0	0	0	1
19.79	1	1	0	0	0	1
19.81	0	1	0	0	0	1
19.83	0	1	0	0	0	1
19.84	2	1.41421	0	0	0	1
19.86	0	1	0	0	0	1
19.87	1	1	0	0	0	1
19.89	2	1.41421	0	0	0	1
19.9	1	1	0	0	0	1
19.92	2	1.41421	0	0	0	1
19.94	0	1	0	0	0	1
19.95	3	1.73205	0	0	0	1
19.97	0	1	0	0	0	1
19.98	2	1.41421	0	0	0	1
20	3	1.73205	0	0	0	1
20.02	1	1	0	0	0	1
20.03	1	1	0	0	0	1
20.05	0	1	0	0	0	1
20.06	1	1	0	0	0	1
20.08	2	1.41421	0	0	0	1
20.09	1	1	0	0	0	1
20.11	0	1	0	0	0	1
20.13	2	1.41421	0	0	0	1
20.14	0	1	0	0	0	1
20.16	3	1.73205	0	0	0	1
20.17	2	1.41421	0	0	0	1
20.19	1	1	0	0	0	1
20.2	0	1	0	0	0	1
20.22	1	1	0	0	0	1
20.24	0	1	0	0	0	1
20.25	2	1.41421	0	0	0	1
20.27	2	1.41421	0	0	0	1
20.28	0	1	0	0	0	1
20.3	2	1.41421	0	0	0	1
20.32	2	1.41421	0	0	0	1
20.33	2	1.41421	0	0	0	1
20.35	0	1	0	0	0	1
20.36	0	1	0	0	0	1
20.38	2	1.41421	0	0	0	1
20.39	2	1.41421	0	0	0	1
20.41	1	1	0	0	0	1
20.43	2	1.41421	0	0	0	1
20.44	1	1	0	0	0	1
20.46	0	1	0	0	0	1
20.47	0	1	0	0	0	1
20.49	2	1.41421	0	0	0	1
20.51	1	1	0	0	0	1
20.52	1	1	0	0	0	1
20.54	1	1	0	0	0	1
20.55	0	1	0	0	0	1
20.57	1	1	0	0	0	1
20.58	1	1	0	0	0	1
20.6	1	1	0	0	0	1
20.62	4	2	0	0	0	1
20.63	0	1	0	0	0	1
20.65	0	1	0	0	0	1
20.66	0	1	0	0	0	1
20.68	1	1	0	0	0	1
20.7	1	1	0	0	0	1
20.71	0	1	0	0	0	1
20.73	1	1	0	0	0	1
20.74	2	1.41421	0	0	0	1
20.76	2	1.41421	0	0	0	1
20.77	1	1	0	0	0	1
20.79	2	1.41421	0	0	0	1
20.81	1	1	0	0	0	1
20.82	1	1	0	0	0	1
20.84	2	1.41421	0	0	0	1
20.85	1	1	0	0	0	1
20.87	0	1	0	0	0	1
20.89	0	1	0	0	0	1
20.9	3	1.73205	0	0	0	1
20.92	1	1	0	0	0	1
20.93	2	1.41421	0	0	0	1
20.95	2	1.41421	0	0	0	1
20.96	0	1	0	0	0	1
20.98	1	1	0	0	0	1
21	1	1	0	0	0	1
21.01	0	1	0	0	0	1
21.03	1	1	0	0	0	1
21.04	3	1.73205	0	0	0	1
21.06	1	1	0	0	0	1
21.08	2	1.41421	0	0	0	1
21.09	2	1.41421	0	0	0	1
21.11	0	1	0	0	0	1
21.12	0	1	0	0	0	1
21.14	0	1	0	0	0	1
21.15	0	1	0	0	0	1
21.17	2	1.41421	0	0	0	1
21.19	2	1.41421	0	0	0	1
21.2	1	1	0	0	0	1
21.22	2	1.41421	0	0	0	1
21.23	2	1.41421	0	0	0	1
21.25	0	1	0	0	0	1
21.26	2	1.41421	0	0	0	1
21.28	3	1.73205	0	0	0	1
21.3	1	1	0	0	0	1
21.31	1	1	0	0	0	1
21.33	1	1	0	0	0	1
21.34	1	1	0	0	0	1
21.36	0	1	0	0	0	1
21.38	1	1	0	0	0	1
21.39	1	1	0	0	0	1
21.41	1	1	0	0	0	1
21.42	3	1.73205	0	0	0	1
21.44	2	1.41421	0	0	0	1
21.45	2	1.41421	0	0	0	1
21.47	3	1.73205	0	0	0	1
21.49	0	1	0	0	0	1
21.5	2	1.41421	0	0	0	1
21.52	2	1.41421	0	0	0	1
21.53	0	1	0	0	0	1
21.55	2	1.41421	0	0	0	1
21.57	0	1	0	0	0	1
21.58	1	1	0	0	0	1
21.6	2	1.41421	0	0	0	1
21.61	1	1	0	0	0	1
21.63	0	1	0	0	0	1
21.64	0	1	0	0	0	1
21.66	3	1.73205	0	0	0	1
21.68	1	1	0	0	0	1
21.69	0	1	0	0	0	1
21.71	0	1	0	0	0	1
21.72	1	1	0	0	0	1
21.74	2	1.41421	0	0	0	1
21.76	0	1	0	0	0	1
21.77	0	1	0	0	0	1
21.79	1	1	0	0	0	1
21.8	1	1	0	0	0	1
21.82	2	1.41421	0	0	0	1
21.83	1	1	0	0	0	1
21.85	1	1	0	0	0	1
21.87	0	1	0	0	0	1
21.88	1	1	0	0	0	1
21.9	0	1	0	0	0	1
21.91	1	1	0	0	0	1
21.93	1	1	0	0	0	1
21.95	0	1	0	0	0	1
21.96	1	1	0	0	0	1
21.98	2	1.41421	0	0	0	1
21.99	1	1	0	0	0	1
22.01	2	1.41421	0	0	0	1
22.02	1	1	0	0	0	1
22.04	0	1	0	0	0	1
22.06	1	1	0	0	0	1
22.07	0	1	0	0	0	1
22.09	4	2	0	0	0	1
22.1	0	1	0	0	0	1
22.12	0	1	0	0	0	1
22.14	1	1	0	0	0	1
22.15	2	1.41421	0	0	0	1
22.17	2	1.41421	0	0	0	1
22.18	1	1	0	0	0	1
